DEVTYPE_Academia,DEVTYPE_BackEnd,DEVTYPE_Blockchain,DEVTYPE_DataScienceAndAI,DEVTYPE_DevSupport,DEVTYPE_ExecutiveManagement,DEVTYPE_FrontEnd,DEVTYPE_FullStack,DEVTYPE_Management,DEVTYPE_Native,DEVTYPE_ResearchAndDevelopment,age,ai_sent,ai_threat,comp_usd,country,ed_level,home_gni,org_size,per_gni,remote_work,years_code_pre_pro
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,37680.0,poland,3,21560.0,2,1.75,0,3.0
False,False,False,False,False,False,False,False,False,True,False,1,2,0.0,21510.0,india,5,2650.0,5,8.12,1,3.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,49131.88,germany,5,54960.0,4,0.89,1,5.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,34721.3,italy,6,38290.0,4,0.91,1,12.0
False,False,False,False,False,False,True,False,False,False,False,2,2,0.0,109084.8,switzerland,5,95900.0,1,1.14,1,2.0
False,False,False,False,False,False,False,False,False,True,False,3,1,0.0,37260.0,brazil,5,9950.0,4,3.74,2,12.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,37877.0,italy,3,38290.0,4,0.99,1,5.0
False,False,False,True,False,False,False,False,False,False,False,2,2,-1.0,31861.05,greece,6,23030.0,4,1.38,1,6.0
False,False,False,False,False,False,False,True,False,False,False,3,2,1.0,217940.04,canada,4,53340.0,4,4.09,2,1.0
False,True,False,False,False,False,False,False,False,False,False,1,2,-1.0,5736.0,india,5,2650.0,3,2.16,0,3.0
False,False,False,False,False,False,False,True,False,False,False,2,1,0.0,73774.8,brazil,5,9950.0,3,7.41,2,4.0
False,False,False,False,True,False,False,False,False,False,False,1,2,-1.0,73589.6,germany,5,54960.0,8,1.34,1,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,113526.0,israel,6,52940.0,4,2.14,1,0.0
False,False,False,True,False,False,False,False,False,False,False,2,2,1.0,58438.8,spain,6,33410.0,8,1.75,1,1.0
False,False,False,False,False,False,False,False,False,True,False,1,0,-1.0,96600.0,uruguay,5,21580.0,5,4.48,1,3.0
False,True,False,False,False,False,False,False,False,False,False,1,1,0.0,18938.5,austria,3,54160.0,4,0.35,1,6.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,81165.0,spain,5,33410.0,5,2.43,2,5.0
False,False,False,False,False,False,False,False,True,False,False,2,2,-1.0,87920.0,poland,5,21560.0,1,4.08,2,2.0
False,False,False,False,False,False,False,True,False,False,False,1,1,-1.0,24349.5,portugal,5,26620.0,3,0.91,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,59521.0,spain,5,33410.0,6,1.78,1,9.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,27840.0,egypt,5,3510.0,2,7.93,1,4.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,119042.0,spain,6,33410.0,8,3.56,1,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,72559.37,australia,5,62550.0,2,1.16,1,13.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,218000.0,united states,5,83660.0,4,2.61,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,35171.5,italy,1,38290.0,4,0.92,1,5.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,72507.4,france,6,45180.0,4,1.6,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,46145.01,latvia,6,21930.0,3,2.1,0,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,96712.0,poland,3,21560.0,4,4.49,2,3.0
False,False,False,False,True,False,False,False,False,False,False,3,1,0.0,89150.88,sweden,6,58820.0,5,1.52,2,6.0
False,True,False,False,False,False,False,False,False,False,False,2,0,0.0,74022.48,poland,6,21560.0,2,3.43,2,14.0
False,False,False,False,False,False,False,False,False,False,True,2,1,-1.0,25972.8,france,6,45180.0,8,0.57,1,7.0
False,False,False,False,False,False,False,False,False,True,False,3,0,1.0,35024.4,russian federation,5,15320.0,3,2.29,2,6.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,21644.0,italy,3,38290.0,3,0.57,0,1.0
False,False,False,False,False,False,True,False,False,False,False,2,-1,-1.0,105169.28,germany,6,54960.0,8,1.91,1,6.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,188340.0,canada,6,53340.0,6,3.53,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,20315.0,india,5,2650.0,5,7.67,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,170000.0,united states,5,83660.0,4,2.03,2,6.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,52052.0,sweden,6,58820.0,3,0.88,1,8.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,86576.0,germany,6,54960.0,4,1.58,1,5.0
False,False,False,False,False,False,False,False,False,False,True,3,1,0.0,51232.5,brazil,5,9950.0,8,5.15,1,4.0
False,False,False,False,False,False,False,False,False,True,False,2,0,0.0,57356.6,france,6,45180.0,5,1.27,2,5.0
False,False,False,False,False,False,False,False,False,True,False,2,1,0.0,34197.52,netherlands,6,62840.0,0,0.54,2,7.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,82903.5,brazil,3,9950.0,3,8.33,2,1.0
False,False,False,False,False,False,True,False,False,False,False,3,2,1.0,77544.0,czech republic,1,29140.0,7,2.66,1,11.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,7566.0,indonesia,5,4910.0,4,1.54,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,86813.32,switzerland,5,95900.0,4,0.91,1,2.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,91987.0,austria,6,54160.0,5,1.7,2,5.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,91500.0,united states,6,83660.0,2,1.09,0,17.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,15072.0,poland,3,21560.0,1,0.7,0,5.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,66864.0,china,5,13660.0,2,4.89,1,8.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,60603.2,germany,5,54960.0,2,1.1,1,9.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,168000.0,united states,5,83660.0,6,2.01,2,0.0
False,False,False,False,False,False,False,False,False,True,False,1,0,-1.0,37216.0,norway,1,98280.0,4,0.38,0,9.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,64932.0,italy,5,38290.0,2,1.7,0,5.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,77918.4,france,6,45180.0,4,1.72,1,1.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,36064.0,guatemala,3,5780.0,2,6.24,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,75754.0,portugal,6,26620.0,1,2.85,2,6.0
False,False,False,True,False,False,False,False,False,False,False,2,1,-1.0,54110.0,italy,6,38290.0,6,1.41,1,6.0
False,False,False,False,False,False,False,False,False,True,False,3,1,0.0,43123.51,portugal,5,26620.0,3,1.62,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,43288.0,netherlands,3,62840.0,1,0.69,1,1.0
False,False,False,False,False,False,False,True,False,False,False,4,1,1.0,146000.0,canada,5,53340.0,3,2.74,2,3.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,40000.0,poland,3,21560.0,3,1.86,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,-1.0,67160.0,canada,5,53340.0,5,1.26,2,8.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,73589.6,germany,6,54960.0,8,1.34,1,12.0
False,False,False,False,False,False,True,False,False,False,False,4,0,1.0,48699.0,italy,1,38290.0,1,1.27,2,3.0
False,True,False,False,False,False,False,False,False,False,False,1,0,-1.0,73000.0,canada,5,53340.0,3,1.37,2,4.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,24219.0,brazil,5,9950.0,6,2.43,2,4.0
False,False,False,False,False,False,False,False,False,True,False,1,1,0.0,100000.0,united states,5,83660.0,8,1.2,0,7.0
False,False,False,False,False,False,True,False,False,False,False,4,2,0.0,97398.0,portugal,6,26620.0,4,3.66,1,10.0
False,False,False,False,False,False,False,False,False,False,True,1,1,0.0,31167.36,france,5,45180.0,1,0.69,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,23976.0,peru,5,7490.0,3,3.2,2,1.0
False,False,False,False,False,False,True,False,False,False,False,2,2,0.0,12482.1,brazil,5,9950.0,3,1.25,0,1.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,29760.5,spain,2,33410.0,8,0.89,2,0.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,75000.0,united states,3,83660.0,2,0.9,2,2.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,32457.6,guatemala,3,5780.0,3,5.62,2,6.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,38959.2,spain,3,33410.0,3,1.17,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,83950.0,canada,5,53340.0,5,1.57,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,52525.2,sweden,4,58820.0,4,0.89,1,22.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,225000.0,united states,3,83660.0,4,2.69,2,4.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,12000.0,ecuador,3,6430.0,4,1.87,2,1.0
False,False,False,False,False,False,False,False,False,True,False,2,2,-1.0,26082.0,brazil,1,9950.0,4,2.62,2,1.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,5975.0,india,6,2650.0,0,2.25,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,2,-1.0,32466.0,spain,4,33410.0,3,0.97,2,7.0
False,False,False,False,True,False,False,False,False,False,False,3,2,-1.0,34630.4,spain,3,33410.0,2,1.04,1,12.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,17726.24,mexico,5,12800.0,5,1.38,1,4.0
False,False,False,False,True,False,False,False,False,False,False,4,1,-1.0,173152.0,ireland,3,77920.0,8,2.22,1,10.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,11188.8,peru,5,7490.0,1,1.49,0,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,33534.0,brazil,5,9950.0,1,3.37,1,8.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,170000.0,united states,6,83660.0,8,2.03,1,1.0
False,False,False,False,False,False,True,False,False,False,False,2,0,0.0,77918.4,germany,5,54960.0,8,1.42,1,3.0
False,True,False,False,False,False,False,False,False,False,False,3,1,0.0,130000.0,argentina,6,13440.0,2,9.67,2,12.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,70343.0,spain,6,33410.0,6,2.11,2,9.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,3735.5,nepal,5,1470.0,3,2.54,2,2.0
False,False,False,False,False,False,True,False,False,False,False,3,2,1.0,41344.8,colombia,5,7040.0,8,5.87,1,2.0
False,True,False,False,False,False,False,False,False,False,False,1,0,0.0,10064.46,germany,6,54960.0,5,0.18,1,7.0
False,False,False,False,False,False,False,False,False,True,False,4,0,-1.0,63905.0,united kingdom of great britain and northern ireland,6,48610.0,3,1.31,0,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,21510.0,india,5,2650.0,8,8.12,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,61100.0,argentina,6,13440.0,3,4.55,1,6.0
False,False,False,False,False,False,False,True,False,False,False,1,1,0.0,27888.0,colombia,5,7040.0,5,3.96,2,2.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,13041.0,brazil,5,9950.0,7,1.31,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,84411.6,germany,5,54960.0,5,1.54,1,4.0
False,True,False,False,False,False,False,False,False,False,False,1,0,0.0,40545.0,israel,5,52940.0,5,0.77,0,4.0
False,False,False,False,True,False,False,False,False,False,False,2,1,-1.0,100480.0,poland,6,21560.0,6,4.66,2,9.0
False,False,False,True,False,False,False,False,False,False,False,2,2,-1.0,120000.0,united states,5,83660.0,1,1.43,0,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,81165.0,netherlands,5,62840.0,8,1.29,1,2.0
False,False,False,False,False,False,False,False,False,True,False,3,0,-1.0,108220.0,netherlands,5,62840.0,8,1.72,1,14.0
False,False,False,False,False,False,False,False,False,True,False,2,0,-1.0,255620.0,united kingdom of great britain and northern ireland,6,48610.0,8,5.26,0,8.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,86122.4,sweden,5,58820.0,4,1.46,2,6.0
False,False,False,False,False,False,True,False,False,False,False,3,2,1.0,136000.0,united states,1,83660.0,5,1.63,2,3.0
False,False,False,True,False,False,False,False,False,False,False,2,1,-1.0,14531.4,brazil,5,9950.0,2,1.46,0,4.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,67575.0,israel,6,52940.0,4,1.28,1,2.0
False,False,False,False,False,False,True,False,False,False,False,4,1,1.0,21620.0,russian federation,5,15320.0,4,1.41,2,0.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,93000.0,uruguay,6,21580.0,2,4.31,2,6.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,30739.5,brazil,5,9950.0,3,3.09,1,2.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,33158.4,poland,6,21560.0,3,1.54,0,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,41556.48,ireland,5,77920.0,1,0.53,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,21557.42,croatia,6,22080.0,3,0.98,1,6.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,110384.4,germany,5,54960.0,5,2.01,1,4.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,98561.37,germany,5,54960.0,6,1.79,2,7.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,45452.4,france,5,45180.0,2,1.01,1,4.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,108220.0,germany,6,54960.0,3,1.97,2,2.0
False,False,False,False,False,False,True,False,False,False,False,3,1,1.0,75754.0,france,6,45180.0,3,1.68,1,4.0
False,False,False,False,False,False,False,False,True,False,False,2,0,0.0,70343.0,italy,6,38290.0,3,1.84,1,7.0
False,False,False,False,False,False,False,False,False,True,False,3,0,-1.0,88740.4,germany,6,54960.0,7,1.61,1,6.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,30595.71,argentina,3,13440.0,8,2.28,1,8.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,39488.64,poland,5,21560.0,8,1.83,1,8.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,77918.4,portugal,5,26620.0,2,2.93,2,4.0
False,False,False,False,False,False,False,False,False,True,False,3,2,-1.0,4971.0,sri lanka,5,3860.0,3,1.29,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,135275.0,germany,6,54960.0,8,2.46,2,5.0
False,False,False,False,False,False,False,False,False,False,True,3,1,-1.0,49781.2,spain,5,33410.0,6,1.49,1,0.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,35712.6,spain,4,33410.0,1,1.07,2,0.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,102248.0,united kingdom of great britain and northern ireland,3,48610.0,4,2.1,2,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,27945.0,brazil,5,9950.0,5,2.81,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,208000.0,portugal,5,26620.0,4,7.81,2,13.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,20493.0,brazil,4,9950.0,3,2.06,1,2.0
False,False,False,False,False,False,False,False,False,False,True,3,2,-1.0,86576.0,germany,6,54960.0,8,1.58,1,1.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,75712.0,sweden,6,58820.0,1,1.29,1,11.0
False,False,False,False,False,False,False,False,False,True,False,1,1,0.0,131800.0,united states,1,83660.0,3,1.58,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,61886.0,kazakhstan,5,12150.0,3,5.09,1,4.0
False,True,False,False,False,False,False,False,False,False,False,4,1,1.0,104068.8,canada,3,53340.0,3,1.95,2,11.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,425000.0,united states,6,83660.0,6,5.08,1,1.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,149650.0,canada,6,53340.0,4,2.81,2,3.0
False,True,False,False,False,False,False,False,False,False,False,3,1,0.0,75754.0,netherlands,1,62840.0,3,1.21,1,6.0
False,False,False,True,False,False,False,False,False,False,False,2,-2,-1.0,120908.26,united kingdom of great britain and northern ireland,6,48610.0,4,2.49,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,95857.5,united kingdom of great britain and northern ireland,5,48610.0,3,1.97,2,1.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,102248.0,united kingdom of great britain and northern ireland,6,48610.0,1,2.1,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,135780.0,canada,5,53340.0,3,2.55,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,15257.97,brazil,5,9950.0,2,1.53,2,5.0
False,True,False,False,False,False,False,False,False,False,False,3,-1,-1.0,184696.57,australia,5,62550.0,2,2.95,2,9.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,75190.0,canada,5,53340.0,2,1.41,1,5.0
False,True,False,False,False,False,False,False,False,False,False,2,0,0.0,7058.4,azerbaijan,5,7310.0,5,0.97,1,2.0
False,False,False,False,False,False,False,False,False,False,True,2,2,0.0,135000.0,united states,6,83660.0,8,1.61,1,6.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,127810.0,united kingdom of great britain and northern ireland,5,48610.0,2,2.63,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,20000.0,ecuador,6,6430.0,6,3.11,0,9.0
False,True,False,False,False,False,False,False,False,False,False,2,0,1.0,5149.6,poland,3,21560.0,4,0.24,2,3.0
False,False,False,True,False,False,False,False,False,False,False,1,2,-1.0,26166.0,uruguay,5,21580.0,4,1.21,1,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,245000.0,united states,5,83660.0,8,2.93,1,6.0
False,False,False,False,False,False,True,False,False,False,False,2,0,0.0,10866.24,mexico,3,12800.0,2,0.85,2,1.0
